Place 1,Place 2,Distance (km),Stars Place 1,Stars Place 2
Yann Couvreur Rosiers,The Basilica of the Sacred Heart of Paris,3.4741998895742303,3,1
Yann Couvreur Rosiers,Boutique of the French Comedie,2.034706066460305,3,1
Yann Couvreur Rosiers,Untucked friperie,0.7336951562200081,3,1
Yann Couvreur Rosiers,Café Kitsuné Louvre,1.8100012987260754,3,1
Yann Couvreur Rosiers,Le Train Bleu,1.8173374732880692,3,1
Yann Couvreur Rosiers,La Poule au Pot,0.764828748446849,3,1
hotelF1 Paris Porte de Châtillon,Eiffel Tower,4.229553747658143,3,3
hotelF1 Paris Porte de Châtillon,Arc de Triomphe,5.864416730500148,3,3
hotelF1 Paris Porte de Châtillon,Yann Couvreur Rosiers,5.16502380757612,3,3
hotelF1 Paris Porte de Châtillon,Des Gâteaux et du Pain,3.169649330071553,3,3
hotelF1 Paris Porte de Châtillon,L'Eclair de Génie Café,4.965114260250166,3,3
hotelF1 Paris Porte de Châtillon,Pierre Hermé,4.840719889323884,3,3
hotelF1 Paris Porte de Châtillon,Stohrer,5.026508354937715,3,3
hotelF1 Paris Porte de Châtillon,Ritz Paris Le Comptoir,5.167939371677874,3,3
hotelF1 Paris Porte de Châtillon,Louvre Museum,4.586175560079568,3,3
hotelF1 Paris Porte de Châtillon,La Belle Hortense,5.069992782596706,3,2
hotelF1 Paris Porte de Châtillon,Galeries Lafayette Haussmann,5.861037648333291,3,2
hotelF1 Paris Porte de Châtillon,Sainte-Chapelle,4.300860716789219,3,2
hotelF1 Paris Porte de Châtillon,Episode,5.167512579622694,3,2
hotelF1 Paris Porte de Châtillon,Louise Café,3.7993261953717856,3,1
hotelF1 Paris Porte de Châtillon,Chez Alain Miam Miam,5.59579629709899,3,1
hotelF1 Paris Porte de Châtillon,Hôtel des Invalides,3.792453212320969,3,1
hotelF1 Paris Porte de Châtillon,Galerie Butte Montmartre,7.320298323842896,3,1
hotelF1 Paris Porte de Châtillon,tucked friperie,5.747362951287786,3,1
hotelF1 Paris Porte de Châtillon,Chinemachine,7.383604068601477,3,1
hotelF1 Paris Porte de Châtillon,Shakespeare and Company,4.144596572085555,3,1
hotelF1 Paris Porte de Châtillon,Palace of Versailles,14.281388878839259,3,1
hotelF1 Paris Porte de Châtillon,Le Train Bleu,5.025943330459245,3,1
hotelF1 Paris Porte de Châtillon,La Poule au Pot,5.081160686344288,3,1
tucked friperie,Musée de l'Orangerie,3.190016585169695,1,3
tucked friperie,Palais Garnier,2.78810582779641,1,3
tucked friperie,Yann Couvreur Rosiers,0.5866255810664682,1,3
tucked friperie,Des Gâteaux et du Pain,3.2394284127185626,1,3
tucked friperie,L'Eclair de Génie Café,4.2948032703057795,1,3
tucked friperie,Pierre Hermé,4.061491975008798,1,3
tucked friperie,Stohrer,1.3943493126696078,1,3
tucked friperie,Ritz Paris Le Comptoir,2.886573666566941,1,3
tucked friperie,Louvre Museum,2.0780525724908743,1,3
tucked friperie,Jardin du Luxembourg,2.6736347607753403,1,2
tucked friperie,Montmartre,3.3123153063590145,1,2
tucked friperie,Episode,1.0256562235889257,1,2
tucked friperie,Bibliothèque Nationale de France - Richelieu,2.1818810344058335,1,1
tucked friperie,L'As du Fallafel,0.6782864190418901,1,1
tucked friperie,Dumbo,2.016630472945705,1,1
tucked friperie,Le Bistro Marbeuf,4.656457032266769,1,1
tucked friperie,The Basilica of the Sacred Heart of Paris,3.3123153063590145,1,1
tucked friperie,Boutique of the French Comedie,2.3645011828756086,1,1
tucked friperie,Chinemachine,3.39380618916512,1,1
tucked friperie,Shakespeare and Company,1.6747042541334523,1,1
tucked friperie,Palace of Versailles,19.02819918855048,1,1
tucked friperie,Le Train Bleu,1.9788625843576333,1,1
tucked friperie,La Poule au Pot,1.0973071630898512,1,1
