Place 1,Place 2,Distance (km),Stars Place 1,Stars Place 2
hotelF1 Paris Porte de Châtillon,La Belle Hortense,5.069992782596706,3.0,2.0
hotelF1 Paris Porte de Châtillon,Eiffel Tower,4.229553747658143,3.0,3.0
hotelF1 Paris Porte de Châtillon,Louise Café,3.799326195371786,3.0,1.0
hotelF1 Paris Porte de Châtillon,Chez Alain Miam Miam,5.59579629709899,3.0,1.0
hotelF1 Paris Porte de Châtillon,Hôtel des Invalides,3.792453212320969,3.0,1.0
hotelF1 Paris Porte de Châtillon,Arc de Triomphe,5.864416730500148,3.0,3.0
hotelF1 Paris Porte de Châtillon,Galerie Butte Montmartre,7.320298323842896,3.0,1.0
hotelF1 Paris Porte de Châtillon,Galeries Lafayette Haussmann,5.86103764833329,3.0,2.0
hotelF1 Paris Porte de Châtillon,Sainte-Chapelle,4.30086071678922,3.0,2.0
hotelF1 Paris Porte de Châtillon,tucked friperie,5.747362951287786,3.0,1.0
hotelF1 Paris Porte de Châtillon,Episode,5.167512579622694,3.0,2.0
hotelF1 Paris Porte de Châtillon,Chinemachine,7.383604068601479,3.0,1.0
hotelF1 Paris Porte de Châtillon,Shakespeare and Company,4.144596572085555,3.0,1.0
hotelF1 Paris Porte de Châtillon,Palace of Versailles,14.281388878839259,3.0,1.0
hotelF1 Paris Porte de Châtillon,Yann Couvreur Rosiers,5.16502380757612,3.0,3.0
hotelF1 Paris Porte de Châtillon,Des Gâteaux et du Pain,3.169649330071553,3.0,3.0
hotelF1 Paris Porte de Châtillon,L'Eclair de Génie Café,4.965114260250166,3.0,3.0
hotelF1 Paris Porte de Châtillon,Pierre Hermé,4.840719889323884,3.0,3.0
hotelF1 Paris Porte de Châtillon,Stohrer,5.0265083549377145,3.0,3.0
hotelF1 Paris Porte de Châtillon,Ritz Paris Le Comptoir,5.167939371677874,3.0,3.0
hotelF1 Paris Porte de Châtillon,Le Train Bleu,5.025943330459245,3.0,1.0
hotelF1 Paris Porte de Châtillon,La Poule au Pot,5.081160686344288,3.0,1.0
Bibliothèque Nationale de France - Richelieu,hotelF1 Paris Porte de Châtillon,5.4402920532678785,1.0,3.0
Bibliothèque Nationale de France - Richelieu,Musée de l'Orangerie,1.2796485037299237,1.0,3.0
Bibliothèque Nationale de France - Richelieu,L'As du Fallafel,1.9780140215200919,1.0,1.0
Bibliothèque Nationale de France - Richelieu,Dumbo,0.42373081188255896,1.0,1.0
Bibliothèque Nationale de France - Richelieu,Le Bistro Marbeuf,2.6026952834206676,1.0,1.0
Bibliothèque Nationale de France - Richelieu,Jardin du Luxembourg,2.492581462282141,1.0,2.0
Bibliothèque Nationale de France - Richelieu,The Basilica of the Sacred Heart of Paris (Sacré-Cœur),2.0405475091332685,1.0,
Bibliothèque Nationale de France - Richelieu,Montmartre,2.0405475091332685,1.0,2.0
Bibliothèque Nationale de France - Richelieu,Palais Garnier,0.6174956310028815,1.0,3.0
Bibliothèque Nationale de France - Richelieu,Boutique of the French Comédie,0.6082543518651844,1.0,
Bibliothèque Nationale de France - Richelieu,Untucked friperie,2.5881985985267595,1.0,1.0
Bibliothèque Nationale de France - Richelieu,Le Procope,1.6794417467244935,1.0,2.0
Bibliothèque Nationale de France - Richelieu,Notre Dame,1.9640042448239434,1.0,2.0
Bibliothèque Nationale de France - Richelieu,Café Kitsuné Louvre,0.5776107235644174,1.0,1.0
Bibliothèque Nationale de France - Richelieu,Bontemps La Pâtisserie,2.0624431567863994,1.0,2.0
Bibliothèque Nationale de France - Richelieu,Boulangerie Utopie,2.3601928476589236,1.0,2.0
Bibliothèque Nationale de France - Richelieu,Fou de Pâtisserie,1.2930604358170814,1.0,2.0
Bibliothèque Nationale de France - Richelieu,La Meringaie Martyrs,1.1616189677585247,1.0,3.0
Bibliothèque Nationale de France - Richelieu,Cedric Grolet Café,0.6408980046619641,1.0,2.0
Bibliothèque Nationale de France - Richelieu,BO&MIE,1.192387693420252,1.0,1.0
Bibliothèque Nationale de France - Richelieu,Chapon et la Chocolaterie de l'Eglise,2.106499223986731,1.0,2.0
Bibliothèque Nationale de France - Richelieu,Plaza Athénée,2.5399957279524568,1.0,1.0
Bibliothèque Nationale de France - Richelieu,Bistrot Paul Bert,3.442680970029838,1.0,1.0
La Belle Hortense,Bibliothèque Nationale de France - Richelieu,1.8863033706906802,2.0,1.0
La Belle Hortense,Eiffel Tower,4.646627726970304,2.0,3.0
La Belle Hortense,Louise Café,1.6158348472284123,2.0,1.0
La Belle Hortense,Chez Alain Miam Miam,0.5749039644448508,2.0,1.0
La Belle Hortense,Hôtel des Invalides,3.3229523665263607,2.0,1.0
La Belle Hortense,Arc de Triomphe,4.951883465126504,2.0,3.0
La Belle Hortense,Galerie Butte Montmartre,3.4316245065828745,2.0,1.0
La Belle Hortense,Galeries Lafayette Haussmann,2.62716618524274,2.0,2.0
La Belle Hortense,Sainte-Chapelle,1.0148946644112924,2.0,2.0
La Belle Hortense,tucked friperie,0.7028381690833462,2.0,1.0
La Belle Hortense,Episode,0.6248950444714799,2.0,2.0
La Belle Hortense,Chinemachine,3.4693740617773967,2.0,1.0
La Belle Hortense,Shakespeare and Company,0.9718797074209234,2.0,1.0
La Belle Hortense,Palace of Versailles,18.348833170771215,2.0,1.0
La Belle Hortense,Yann Couvreur Rosiers,0.14631785280002133,2.0,3.0
La Belle Hortense,Des Gâteaux et du Pain,2.5543967089605926,2.0,3.0
La Belle Hortense,L'Eclair de Génie Café,3.8070868658796315,2.0,3.0
La Belle Hortense,Pierre Hermé,3.565723799721231,2.0,3.0
La Belle Hortense,Stohrer,0.9475962961645495,2.0,3.0
La Belle Hortense,Ritz Paris Le Comptoir,2.4857917240525422,2.0,3.0
La Belle Hortense,Le Train Bleu,1.9036637837528019,2.0,1.0
La Belle Hortense,La Poule au Pot,0.6431980083038596,2.0,1.0
Musée de l'Orangerie,hotelF1 Paris Porte de Châtillon,4.639338512147074,3.0,3.0
Musée de l'Orangerie,La Belle Hortense,2.6827400031873365,3.0,2.0
Musée de l'Orangerie,L'As du Fallafel,2.7681027111733334,3.0,1.0
Musée de l'Orangerie,Dumbo,1.6933600601951238,3.0,1.0
Musée de l'Orangerie,Le Bistro Marbeuf,1.4771843710813584,3.0,1.0
Musée de l'Orangerie,Jardin du Luxembourg,2.229565907558598,3.0,2.0
Musée de l'Orangerie,The Basilica of the Sacred Heart of Paris (Sacré-Cœur),2.9549361215639265,3.0,
Musée de l'Orangerie,Montmartre,2.9549361215639265,3.0,2.0
Musée de l'Orangerie,Palais Garnier,1.1066472106690322,3.0,3.0
Musée de l'Orangerie,Boutique of the French Comédie,0.8342016107527933,3.0,
Musée de l'Orangerie,Untucked friperie,3.5269639063427656,3.0,1.0
Musée de l'Orangerie,Le Procope,1.6065509639407423,3.0,2.0
Musée de l'Orangerie,Notre Dame,2.3927317893475557,3.0,2.0
Musée de l'Orangerie,Café Kitsuné Louvre,1.0538871783703756,3.0,1.0
Musée de l'Orangerie,Bontemps La Pâtisserie,2.8738179039352425,3.0,2.0
Musée de l'Orangerie,Boulangerie Utopie,3.467360989988806,3.0,2.0
Musée de l'Orangerie,Fou de Pâtisserie,2.2021281515194002,3.0,2.0
Musée de l'Orangerie,La Meringaie Martyrs,2.1157011419671057,3.0,3.0
Musée de l'Orangerie,Cedric Grolet Café,0.8765056195621189,3.0,2.0
Musée de l'Orangerie,BO&MIE,2.028395565054756,3.0,1.0
Musée de l'Orangerie,Chapon et la Chocolaterie de l'Eglise,1.574869906947352,3.0,2.0
Musée de l'Orangerie,Plaza Athénée,1.3823721567354639,3.0,1.0
Musée de l'Orangerie,Bistrot Paul Bert,4.338293382395476,3.0,1.0
Eiffel Tower,Bibliothèque Nationale de France - Richelieu,3.4125962233120353,3.0,1.0
Eiffel Tower,Musée de l'Orangerie,2.141520150061362,3.0,3.0
Eiffel Tower,Louise Café,3.1668124444460477,3.0,1.0
Eiffel Tower,Chez Alain Miam Miam,4.813266514496451,3.0,1.0
Eiffel Tower,Hôtel des Invalides,1.3392176611300617,3.0,1.0
Eiffel Tower,Arc de Triomphe,1.7127923875436086,3.0,3.0
Eiffel Tower,Galerie Butte Montmartre,4.526873108939121,3.0,1.0
Eiffel Tower,Galeries Lafayette Haussmann,3.2336210360913182,3.0,2.0
Eiffel Tower,Sainte-Chapelle,3.673168980162979,3.0,2.0
Eiffel Tower,tucked friperie,5.2386167864937505,3.0,1.0
Eiffel Tower,Episode,4.220532370810731,3.0,2.0
Eiffel Tower,Chinemachine,4.5914631301796565,3.0,1.0
Eiffel Tower,Shakespeare and Company,3.8947648785634157,3.0,1.0
Eiffel Tower,Palace of Versailles,14.063696832947924,3.0,1.0
Eiffel Tower,Yann Couvreur Rosiers,4.79291134868062,3.0,3.0
Eiffel Tower,Des Gâteaux et du Pain,2.419089243456286,3.0,3.0
Eiffel Tower,L'Eclair de Génie Café,1.3746655851361738,3.0,3.0
Eiffel Tower,Pierre Hermé,1.4734426400672211,3.0,3.0
Eiffel Tower,Stohrer,3.8614413517755297,3.0,3.0
Eiffel Tower,Ritz Paris Le Comptoir,2.672950680639324,3.0,3.0
Eiffel Tower,Le Train Bleu,6.033224417698156,3.0,1.0
Eiffel Tower,La Poule au Pot,4.143396143754587,3.0,1.0
L'As du Fallafel,hotelF1 Paris Porte de Châtillon,5.075060918073774,1.0,3.0
L'As du Fallafel,La Belle Hortense,0.09188775707947691,1.0,2.0
L'As du Fallafel,Eiffel Tower,4.721298915653769,1.0,3.0
L'As du Fallafel,Dumbo,1.9476189884202932,1.0,1.0
L'As du Fallafel,Le Bistro Marbeuf,4.244761604089088,1.0,1.0
L'As du Fallafel,Jardin du Luxembourg,1.9965885786122441,1.0,2.0
L'As du Fallafel,The Basilica of the Sacred Heart of Paris (Sacré-Cœur),3.5012507321608934,1.0,
L'As du Fallafel,Montmartre,3.5012507321608934,1.0,2.0
L'As du Fallafel,Palais Garnier,2.593339548275064,1.0,3.0
L'As du Fallafel,Boutique of the French Comédie,1.9876098932456747,1.0,
L'As du Fallafel,Untucked friperie,0.8123939687687425,1.0,1.0
L'As du Fallafel,Le Procope,1.5849314692406251,1.0,2.0
L'As du Fallafel,Notre Dame,0.7535015529981333,1.0,2.0
L'As du Fallafel,Café Kitsuné Louvre,1.764252281493736,1.0,1.0
L'As du Fallafel,Bontemps La Pâtisserie,0.10973948572747205,1.0,2.0
L'As du Fallafel,Boulangerie Utopie,1.119550487349848,1.0,2.0
L'As du Fallafel,Fou de Pâtisserie,0.6902848361541887,1.0,2.0
L'As du Fallafel,La Meringaie Martyrs,2.813480171694311,1.0,3.0
L'As du Fallafel,Cedric Grolet Café,2.567043759662761,1.0,2.0
L'As du Fallafel,BO&MIE,0.7945649838020665,1.0,1.0
L'As du Fallafel,Chapon et la Chocolaterie de l'Eglise,2.2414929597567608,1.0,2.0
L'As du Fallafel,Plaza Athénée,4.146011593618366,1.0,1.0
L'As du Fallafel,Bistrot Paul Bert,1.5721959717181546,1.0,1.0
Louise Café,Bibliothèque Nationale de France - Richelieu,1.738108116346457,1.0,1.0
Louise Café,Musée de l'Orangerie,1.5974891218355485,1.0,3.0
Louise Café,L'As du Fallafel,1.669900092088664,1.0,1.0
Louise Café,Chez Alain Miam Miam,1.9867510363662575,1.0,1.0
Louise Café,Hôtel des Invalides,1.8295048416810005,1.0,1.0
Louise Café,Arc de Triomphe,3.8455689547734506,1.0,3.0
Louise Café,Galerie Butte Montmartre,3.6759872700125906,1.0,1.0
Louise Café,Galeries Lafayette Haussmann,2.341595606149645,1.0,2.0
Louise Café,Sainte-Chapelle,0.6101811075591874,1.0,2.0
Louise Café,tucked friperie,2.3005716593015912,1.0,1.0
Louise Café,Episode,1.4483041636334355,1.0,2.0
Louise Café,Chinemachine,3.7338159460728986,1.0,1.0
Louise Café,Shakespeare and Company,0.7330086277702677,1.0,1.0
Louise Café,Palace of Versailles,16.73305715915965,1.0,1.0
Louise Café,Yann Couvreur Rosiers,1.755551393801706,1.0,3.0
Louise Café,Des Gâteaux et du Pain,0.9392467583304073,1.0,3.0
Louise Café,L'Eclair de Génie Café,2.6313835721621484,1.0,3.0
Louise Café,Pierre Hermé,2.3890135883534405,1.0,3.0
Louise Café,Stohrer,1.2396499883699579,1.0,3.0
Louise Café,Ritz Paris Le Comptoir,1.793167216968104,1.0,3.0
Louise Café,Le Train Bleu,2.8864068836883554,1.0,1.0
Louise Café,La Poule au Pot,1.3566037311525951,1.0,1.0
Dumbo,hotelF1 Paris Porte de Châtillon,5.806219949960216,1.0,3.0
Dumbo,La Belle Hortense,1.8593876470684156,1.0,2.0
Dumbo,Eiffel Tower,3.814330257892675,1.0,3.0
Dumbo,Louise Café,2.0490687081215118,1.0,1.0
Dumbo,Le Bistro Marbeuf,2.9593005524607725,1.0,1.0
Dumbo,Jardin du Luxembourg,2.7900873310990217,1.0,2.0
Dumbo,The Basilica of the Sacred Heart of Paris (Sacré-Cœur),1.7457756643945657,1.0,
Dumbo,Montmartre,1.7457756643945657,1.0,2.0
Dumbo,Palais Garnier,0.8385120691306114,1.0,3.0
Dumbo,Boutique of the French Comédie,1.0194157984836396,1.0,
Dumbo,Untucked friperie,2.447499113480994,1.0,1.0
Dumbo,Le Procope,1.9799875695366114,1.0,2.0
Dumbo,Notre Dame,2.0919473783089706,1.0,2.0
Dumbo,Café Kitsuné Louvre,0.9423893574564824,1.0,1.0
Dumbo,Bontemps La Pâtisserie,2.0154650461163697,1.0,2.0
Dumbo,Boulangerie Utopie,2.12274984500608,1.0,2.0
Dumbo,Fou de Pâtisserie,1.2644164196305954,1.0,2.0
Dumbo,La Meringaie Martyrs,0.9162163099557807,1.0,3.0
Dumbo,Cedric Grolet Café,0.9572988696984898,1.0,2.0
Dumbo,BO&MIE,1.22417372146101,1.0,1.0
Dumbo,Chapon et la Chocolaterie de l'Eglise,2.4699212765455703,1.0,2.0
Dumbo,Plaza Athénée,2.9062466199589654,1.0,1.0
Dumbo,Bistrot Paul Bert,3.30136680176422,1.0,1.0
Chez Alain Miam Miam,Bibliothèque Nationale de France - Richelieu,1.7127019343967764,1.0,1.0
Chez Alain Miam Miam,Musée de l'Orangerie,2.7396512001739275,1.0,3.0
Chez Alain Miam Miam,L'As du Fallafel,0.6159319577808146,1.0,1.0
Chez Alain Miam Miam,Dumbo,1.5619039321673565,1.0,1.0
Chez Alain Miam Miam,Hôtel des Invalides,3.52910601267949,1.0,1.0
Chez Alain Miam Miam,Arc de Triomphe,4.917554344307813,1.0,3.0
Chez Alain Miam Miam,Galerie Butte Montmartre,2.994603427083071,1.0,1.0
Chez Alain Miam Miam,Galeries Lafayette Haussmann,2.4027402127753974,1.0,2.0
Chez Alain Miam Miam,Sainte-Chapelle,1.3816958224314817,1.0,2.0
Chez Alain Miam Miam,tucked friperie,0.46953935910658473,1.0,1.0
Chez Alain Miam Miam,Episode,0.5956889704884636,1.0,2.0
Chez Alain Miam Miam,Chinemachine,3.0258298019952736,1.0,1.0
Chez Alain Miam Miam,Shakespeare and Company,1.4547683627090031,1.0,1.0
Chez Alain Miam Miam,Palace of Versailles,18.670169344584107,1.0,1.0
Chez Alain Miam Miam,Yann Couvreur Rosiers,0.5559746332220518,1.0,3.0
Chez Alain Miam Miam,Des Gâteaux et du Pain,2.9135426612827544,1.0,3.0
Chez Alain Miam Miam,L'Eclair de Génie Café,3.836484129053324,1.0,3.0
Chez Alain Miam Miam,Pierre Hermé,3.605370624858968,1.0,3.0
Chez Alain Miam Miam,Stohrer,0.9525996181415712,1.0,3.0
Chez Alain Miam Miam,Ritz Paris Le Comptoir,2.4192985109300174,1.0,3.0
Chez Alain Miam Miam,Le Train Bleu,2.298021009060865,1.0,1.0
Chez Alain Miam Miam,La Poule au Pot,0.6791734645646406,1.0,1.0
Le Bistro Marbeuf,hotelF1 Paris Porte de Châtillon,5.008603684974517,1.0,3.0
Le Bistro Marbeuf,La Belle Hortense,4.159723169778563,1.0,2.0
Le Bistro Marbeuf,Eiffel Tower,1.140650104018521,1.0,3.0
Le Bistro Marbeuf,Louise Café,2.934273844377039,1.0,1.0
Le Bistro Marbeuf,Chez Alain Miam Miam,4.1993725502126065,1.0,1.0
Le Bistro Marbeuf,Jardin du Luxembourg,3.4073011374301756,1.0,2.0
Le Bistro Marbeuf,The Basilica of the Sacred Heart of Paris (Sacré-Cœur),3.6603618151089488,1.0,
Le Bistro Marbeuf,Montmartre,3.6603618151089488,1.0,2.0
Le Bistro Marbeuf,Palais Garnier,2.158865689717734,1.0,3.0
Le Bistro Marbeuf,Boutique of the French Comédie,2.291969965529205,1.0,
Le Bistro Marbeuf,Untucked friperie,5.002285633557052,1.0,1.0
Le Bistro Marbeuf,Le Procope,2.9680220834122615,1.0,2.0
Le Bistro Marbeuf,Notre Dame,3.8322234843905654,1.0,2.0
Le Bistro Marbeuf,Café Kitsuné Louvre,2.5172848603048004,1.0,1.0
Le Bistro Marbeuf,Bontemps La Pâtisserie,4.350753274311728,1.0,2.0
Le Bistro Marbeuf,Boulangerie Utopie,4.912204350072156,1.0,2.0
Le Bistro Marbeuf,Fou de Pâtisserie,3.6721629961721907,1.0,2.0
Le Bistro Marbeuf,La Meringaie Martyrs,3.0171383685712128,1.0,3.0
Le Bistro Marbeuf,Cedric Grolet Café,2.0028326366955485,1.0,2.0
Le Bistro Marbeuf,BO&MIE,3.502158925019262,1.0,1.0
Le Bistro Marbeuf,Chapon et la Chocolaterie de l'Eglise,2.6958789679327353,1.0,2.0
Le Bistro Marbeuf,Plaza Athénée,0.1330962646466486,1.0,1.0
Le Bistro Marbeuf,Bistrot Paul Bert,5.815421267858054,1.0,1.0
Hôtel des Invalides,Bibliothèque Nationale de France - Richelieu,2.3173384763494376,1.0,1.0
Hôtel des Invalides,Musée de l'Orangerie,1.0844957484693007,1.0,3.0
Hôtel des Invalides,L'As du Fallafel,3.3949129753263803,1.0,1.0
Hôtel des Invalides,Dumbo,2.7402434116817753,1.0,1.0
Hôtel des Invalides,Le Bistro Marbeuf,1.3529599343303726,1.0,1.0
Hôtel des Invalides,Arc de Triomphe,2.3054835001393386,1.0,3.0
Hôtel des Invalides,Galerie Butte Montmartre,3.834480357096482,1.0,1.0
Hôtel des Invalides,Galeries Lafayette Haussmann,2.381512735603522,1.0,2.0
Hôtel des Invalides,Sainte-Chapelle,2.3376510007298963,1.0,2.0
Hôtel des Invalides,tucked friperie,3.937103049505976,1.0,1.0
Hôtel des Invalides,Episode,2.933417431084535,1.0,2.0
Hôtel des Invalides,Chinemachine,3.9009879939422007,1.0,1.0
Hôtel des Invalides,Shakespeare and Company,2.555812173059742,1.0,1.0
Hôtel des Invalides,Palace of Versailles,15.197875461315189,1.0,1.0
Hôtel des Invalides,Yann Couvreur Rosiers,3.4692079558159903,1.0,3.0
Hôtel des Invalides,Des Gâteaux et du Pain,1.1669130937550702,1.0,3.0
Hôtel des Invalides,L'Eclair de Génie Café,1.204390987750775,1.0,3.0
Hôtel des Invalides,Pierre Hermé,1.0517652815173746,1.0,3.0
Hôtel des Invalides,Stohrer,2.587218744824799,1.0,3.0
Hôtel des Invalides,Ritz Paris Le Comptoir,1.6958646785576086,1.0,3.0
Hôtel des Invalides,Le Train Bleu,4.706001345894399,1.0,1.0
Hôtel des Invalides,La Poule au Pot,2.8515162703050714,1.0,1.0
Jardin du Luxembourg,hotelF1 Paris Porte de Châtillon,3.150975180177568,2.0,3.0
Jardin du Luxembourg,La Belle Hortense,1.973552580154985,2.0,2.0
Jardin du Luxembourg,Eiffel Tower,3.4060234805044685,2.0,3.0
Jardin du Luxembourg,Louise Café,0.7562671024541792,2.0,1.0
Jardin du Luxembourg,Chez Alain Miam Miam,2.46327556463992,2.0,1.0
Jardin du Luxembourg,Hôtel des Invalides,2.139408306663902,2.0,1.0
Jardin du Luxembourg,The Basilica of the Sacred Heart of Paris (Sacré-Cœur),4.524025497184619,2.0,
Jardin du Luxembourg,Montmartre,4.524025497184619,2.0,2.0
Jardin du Luxembourg,Palais Garnier,2.8759191811193663,2.0,3.0
Jardin du Luxembourg,Boutique of the French Comédie,1.99306813629759,2.0,
Jardin du Luxembourg,Untucked friperie,2.73513993232911,2.0,1.0
Jardin du Luxembourg,Le Procope,0.8138308450358135,2.0,2.0
Jardin du Luxembourg,Notre Dame,1.2430995856994902,2.0,2.0
Jardin du Luxembourg,Café Kitsuné Louvre,1.9237278819866943,2.0,1.0
Jardin du Luxembourg,Bontemps La Pâtisserie,2.085312819351256,2.0,2.0
Jardin du Luxembourg,Boulangerie Utopie,3.110659396504088,2.0,2.0
Jardin du Luxembourg,Fou de Pâtisserie,2.036528314688317,2.0,2.0
Jardin du Luxembourg,La Meringaie Martyrs,3.6529404631484335,2.0,3.0
Jardin du Luxembourg,Cedric Grolet Café,2.6983501590127337,2.0,2.0
Jardin du Luxembourg,BO&MIE,1.8934953322989936,2.0,1.0
Jardin du Luxembourg,Chapon et la Chocolaterie de l'Eglise,0.7114612323541117,2.0,2.0
Jardin du Luxembourg,Plaza Athénée,3.278273132008224,2.0,1.0
Jardin du Luxembourg,Bistrot Paul Bert,3.24954912484616,2.0,1.0
Arc de Triomphe,Bibliothèque Nationale de France - Richelieu,3.233657618187266,3.0,1.0
Arc de Triomphe,Musée de l'Orangerie,2.3047134238567635,3.0,3.0
Arc de Triomphe,L'As du Fallafel,5.040387853936664,3.0,1.0
Arc de Triomphe,Dumbo,3.5243622594293393,3.0,1.0
Arc de Triomphe,Le Bistro Marbeuf,0.9560815087363664,3.0,1.0
Arc de Triomphe,Jardin du Luxembourg,4.353061854411401,3.0,2.0
Arc de Triomphe,Galerie Butte Montmartre,3.559335176680976,3.0,1.0
Arc de Triomphe,Galeries Lafayette Haussmann,2.7059987058046784,3.0,2.0
Arc de Triomphe,Sainte-Chapelle,4.158922711918351,3.0,2.0
Arc de Triomphe,tucked friperie,5.384763541208129,3.0,1.0
Arc de Triomphe,Episode,4.387816558955354,3.0,2.0
Arc de Triomphe,Chinemachine,3.6145073630347273,3.0,1.0
Arc de Triomphe,Shakespeare and Company,4.475058086363536,3.0,1.0
Arc de Triomphe,Palace of Versailles,14.898915554378172,3.0,1.0
Arc de Triomphe,Yann Couvreur Rosiers,5.088307575949246,3.0,3.0
Arc de Triomphe,Des Gâteaux et du Pain,3.437993479828189,3.0,3.0
Arc de Triomphe,L'Eclair de Génie Café,1.2148194089589741,3.0,3.0
Arc de Triomphe,Pierre Hermé,1.456618137993216,3.0,3.0
Arc de Triomphe,Stohrer,4.023433650640933,3.0,3.0
Arc de Triomphe,Ritz Paris Le Comptoir,2.4982777529231797,3.0,3.0
Arc de Triomphe,Le Train Bleu,6.661935631967343,3.0,1.0
Arc de Triomphe,La Poule au Pot,4.336325333172932,3.0,1.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),hotelF1 Paris Porte de Châtillon,7.457851957031487,,3.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),La Belle Hortense,3.4248885731950507,,2.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Eiffel Tower,4.747272922201924,,3.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Louise Café,3.773735986278601,,1.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Chez Alain Miam Miam,2.9611891222863647,,1.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Hôtel des Invalides,4.022223917957569,,1.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Arc de Triomphe,3.7985864249119263,,3.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Montmartre,0.0,,2.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Palais Garnier,1.858014522000197,,3.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Boutique of the French Comédie,2.6103846676298623,,
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Untucked friperie,3.74899823133337,,1.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Le Procope,3.710469014138395,,2.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Notre Dame,3.8003502350795384,,2.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Café Kitsuné Louvre,2.6180113645457364,,1.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Bontemps La Pâtisserie,3.5392014914600267,,2.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Boulangerie Utopie,3.20021405096648,,2.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Fou de Pâtisserie,2.8852108645063477,,2.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),La Meringaie Martyrs,0.8856990824739435,,3.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Cedric Grolet Café,2.089500821047915,,2.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),BO&MIE,2.9019230460776155,,1.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Chapon et la Chocolaterie de l'Eglise,4.137726076681545,,2.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Plaza Athénée,3.6707439935161705,,1.0
The Basilica of the Sacred Heart of Paris (Sacré-Cœur),Bistrot Paul Bert,4.52823808543154,,1.0
Galerie Butte Montmartre,Bibliothèque Nationale de France - Richelieu,1.9378988624640374,1.0,1.0
Galerie Butte Montmartre,Musée de l'Orangerie,2.7772183006294657,1.0,3.0
Galerie Butte Montmartre,L'As du Fallafel,3.511333036645072,1.0,1.0
Galerie Butte Montmartre,Dumbo,1.682290039119258,1.0,1.0
Galerie Butte Montmartre,Le Bistro Marbeuf,3.432951328663604,1.0,1.0
Galerie Butte Montmartre,Jardin du Luxembourg,4.430294727071508,1.0,2.0
Galerie Butte Montmartre,The Basilica of the Sacred Heart of Paris (Sacré-Cœur),0.23965421903432996,1.0,
Galerie Butte Montmartre,Galeries Lafayette Haussmann,1.4773422832665832,1.0,2.0
Galerie Butte Montmartre,Sainte-Chapelle,3.4184458998118235,1.0,2.0
Galerie Butte Montmartre,tucked friperie,3.368009519065042,1.0,1.0
Galerie Butte Montmartre,Episode,2.862149292761473,1.0,2.0
Galerie Butte Montmartre,Chinemachine,0.06654019952433185,1.0,1.0
Galerie Butte Montmartre,Shakespeare and Company,3.7490354881875207,1.0,1.0
Galerie Butte Montmartre,Palace of Versailles,18.42697142732288,1.0,1.0
Galerie Butte Montmartre,Yann Couvreur Rosiers,3.4903559259285024,1.0,3.0
Galerie Butte Montmartre,Des Gâteaux et du Pain,4.150649828504329,1.0,3.0
Galerie Butte Montmartre,L'Eclair de Génie Café,3.1527825524972237,1.0,3.0
Galerie Butte Montmartre,Pierre Hermé,3.073047612493433,1.0,3.0
Galerie Butte Montmartre,Stohrer,2.717338741719339,1.0,3.0
Galerie Butte Montmartre,Ritz Paris Le Comptoir,2.185442156550187,1.0,3.0
Galerie Butte Montmartre,Le Train Bleu,5.29112148326887,1.0,1.0
Galerie Butte Montmartre,La Poule au Pot,2.8939420226533423,1.0,1.0
Montmartre,hotelF1 Paris Porte de Châtillon,7.457851957031487,2.0,3.0
Montmartre,La Belle Hortense,3.4248885731950507,2.0,2.0
Montmartre,Eiffel Tower,4.747272922201924,2.0,3.0
Montmartre,Louise Café,3.773735986278601,2.0,1.0
Montmartre,Chez Alain Miam Miam,2.9611891222863647,2.0,1.0
Montmartre,Hôtel des Invalides,4.022223917957569,2.0,1.0
Montmartre,Arc de Triomphe,3.7985864249119263,2.0,3.0
Montmartre,Galerie Butte Montmartre,0.23965421903432996,2.0,1.0
Montmartre,Palais Garnier,1.858014522000197,2.0,3.0
Montmartre,Boutique of the French Comédie,2.6103846676298623,2.0,
Montmartre,Untucked friperie,3.74899823133337,2.0,1.0
Montmartre,Le Procope,3.710469014138395,2.0,2.0
Montmartre,Notre Dame,3.8003502350795384,2.0,2.0
